ALGORITHM, GESTURE, # OF SELECTED SENSORS, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Square, RotVecMagField, 14, 0.99, 0.94, 61, 755, 753, 2, 7, 54, 0.00, 0.11, 0.10
RF-501, Square, RotVecMagField, 15, 0.98, 0.90, 73, 743, 743, 0, 15, 58, 0.00, 0.21, 0.17
RF-501, Circle, AccGyrRotVec, 1, 0.99, 0.94, 42, 570, 570, 0, 5, 37, 0.00, 0.12, 0.11
RF-501, Circle, AccGyrRotVec, 2, 1.00, 0.97, 47, 565, 565, 0, 3, 44, 0.00, 0.06, 0.06
RF-501, Circle, AccGyrRotVec, 3, 0.99, 0.95, 59, 553, 553, 0, 6, 53, 0.00, 0.10, 0.09
RF-501, Circle, AccGyrRotVec, 4, 0.99, 0.94, 35, 577, 577, 0, 4, 31, 0.00, 0.11, 0.10
RF-501, Circle, AccGyrRotVec, 5, 0.99, 0.95, 40, 572, 572, 0, 4, 36, 0.00, 0.10, 0.09
RF-501, Circle, AccGyrRotVec, 6, 0.98, 0.90, 45, 567, 564, 3, 9, 36, 0.01, 0.20, 0.17
RF-501, Circle, AccGyrRotVec, 7, 1.00, 0.99, 37, 575, 575, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Circle, AccGyrRotVec, 8, 0.99, 0.92, 48, 564, 563, 1, 8, 40, 0.00, 0.17, 0.14
RF-501, Circle, AccGyrRotVec, 9, 0.99, 0.90, 46, 566, 566, 0, 9, 37, 0.00, 0.20, 0.16
RF-501, Circle, AccGyrRotVec, 10, 1.00, 0.96, 39, 573, 573, 0, 3, 36, 0.00, 0.08, 0.07
RF-501, Circle, AccGyrRotVec, 11, 1.00, 0.95, 29, 583, 583, 0, 3, 26, 0.00, 0.10, 0.09
RF-501, Circle, AccGyrRotVec, 12, 1.00, 1.00, 33, 579, 578, 1, 0, 33, 0.00, 0.00, 0.00
RF-501, Circle, AccGyrRotVec, 13, 1.00, 0.98, 32, 580, 580, 0, 1, 31, 0.00, 0.03, 0.03
RF-501, Circle, AccGyrRotVec, 14, 1.00, 0.98, 48, 564, 564, 0, 2, 46, 0.00, 0.04, 0.04
RF-501, Circle, AccGyrRotVec, 15, 0.99, 0.94, 32, 580, 580, 0, 4, 28, 0.00, 0.12, 0.11
RF-501, Updown, AccGyrRotVec, 1, 1.00, 0.99, 40, 512, 512, 0, 1, 39, 0.00, 0.03, 0.02
RF-501, Updown, AccGyrRotVec, 2, 0.99, 0.96, 41, 511, 510, 1, 3, 38, 0.00, 0.07, 0.07
RF-501, Updown, AccGyrRotVec, 3, 0.99, 0.94, 55, 497, 497, 0, 7, 48, 0.00, 0.13, 0.11
RF-501, Updown, AccGyrRotVec, 4, 0.99, 0.92, 26, 526, 526, 0, 4, 22, 0.00, 0.15, 0.13
RF-501, Updown, AccGyrRotVec, 5, 0.99, 0.91, 33, 519, 518, 1, 6, 27, 0.00, 0.18, 0.15
RF-501, Updown, AccGyrRotVec, 6, 1.00, 1.00, 43, 509, 508, 1, 0, 43, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrRotVec, 7, 0.98, 0.85, 30, 522, 521, 1, 9, 21, 0.00, 0.30, 0.23
RF-501, Updown, AccGyrRotVec, 8, 1.00, 0.97, 31, 521, 521, 0, 2, 29, 0.00, 0.06, 0.06
RF-501, Updown, AccGyrRotVec, 9, 0.98, 0.87, 39, 513, 512, 1, 10, 29, 0.00, 0.26, 0.20
RF-501, Updown, AccGyrRotVec, 10, 0.99, 0.93, 28, 524, 524, 0, 4, 24, 0.00, 0.14, 0.13
RF-501, Updown, AccGyrRotVec, 11, 1.00, 0.96, 23, 529, 529, 0, 2, 21, 0.00, 0.09, 0.08
RF-501, Updown, AccGyrRotVec, 12, 1.00, 1.00, 32, 520, 520, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrRotVec, 13, 1.00, 0.96, 28, 524, 524, 0, 2, 26, 0.00, 0.07, 0.07
RF-501, Updown, AccGyrRotVec, 14, 0.98, 0.88, 56, 496, 496, 0, 13, 43, 0.00, 0.23, 0.19
RF-501, Updown, AccGyrRotVec, 15, 0.99, 0.96, 47, 505, 504, 1, 4, 43, 0.00, 0.09, 0.08
RF-501, Tilt, AccGyrRotVec, 1, 1.00, 0.97, 50, 618, 618, 0, 3, 47, 0.00, 0.06, 0.06
RF-501, Tilt, AccGyrRotVec, 2, 1.00, 0.99, 56, 612, 612, 0, 1, 55, 0.00, 0.02, 0.02
RF-501, Tilt, AccGyrRotVec, 3, 0.99, 0.96, 55, 613, 613, 0, 4, 51, 0.00, 0.07, 0.07
RF-501, Tilt, AccGyrRotVec, 4, 1.00, 0.98, 55, 613, 613, 0, 2, 53, 0.00, 0.04, 0.04
RF-501, Tilt, AccGyrRotVec, 5, 0.99, 0.90, 37, 631, 630, 1, 7, 30, 0.00, 0.19, 0.16
RF-501, Tilt, AccGyrRotVec, 6, 0.99, 0.96, 45, 623, 623, 0, 4, 41, 0.00, 0.09, 0.08
RF-501, Tilt, AccGyrRotVec, 7, 0.99, 0.94, 36, 632, 632, 0, 4, 32, 0.00, 0.11, 0.10
RF-501, Tilt, AccGyrRotVec, 8, 0.99, 0.89, 42, 626, 626, 0, 9, 33, 0.00, 0.21, 0.18
RF-501, Tilt, AccGyrRotVec, 9, 0.98, 0.90, 46, 622, 620, 2, 9, 37, 0.00, 0.20, 0.16
RF-501, Tilt, AccGyrRotVec, 10, 0.99, 0.93, 41, 627, 627, 0, 6, 35, 0.00, 0.15, 0.13
RF-501, Tilt, AccGyrRotVec, 11, 1.00, 0.95, 28, 640, 640, 0, 3, 25, 0.00, 0.11, 0.10
RF-501, Tilt, AccGyrRotVec, 12, 1.00, 1.00, 41, 627, 627, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrRotVec, 13, 1.00, 1.00, 34, 634, 634, 0, 0, 34, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrRotVec, 14, 0.99, 0.97, 55, 613, 612, 1, 3, 52, 0.00, 0.05, 0.05
RF-501, Tilt, AccGyrRotVec, 15, 1.00, 0.98, 47, 621, 621, 0, 2, 45, 0.00, 0.04, 0.04
RF-501, Triangle, AccGyrRotVec, 1, 0.99, 0.89, 45, 711, 711, 0, 10, 35, 0.00, 0.22, 0.18
RF-501, Triangle, AccGyrRotVec, 2, 1.00, 1.00, 57, 699, 698, 1, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrRotVec, 3, 0.98, 0.87, 61, 695, 695, 0, 16, 45, 0.00, 0.26, 0.21
RF-501, Triangle, AccGyrRotVec, 4, 0.98, 0.88, 66, 690, 688, 2, 16, 50, 0.00, 0.24, 0.20
RF-501, Triangle, AccGyrRotVec, 5, 0.99, 0.92, 44, 712, 711, 1, 7, 37, 0.00, 0.16, 0.14
RF-501, Triangle, AccGyrRotVec, 6, 0.99, 0.91, 43, 713, 713, 0, 8, 35, 0.00, 0.19, 0.16
RF-501, Triangle, AccGyrRotVec, 7, 1.00, 0.98, 44, 712, 712, 0, 2, 42, 0.00, 0.05, 0.04
RF-501, Triangle, AccGyrRotVec, 8, 1.00, 0.97, 49, 707, 707, 0, 3, 46, 0.00, 0.06, 0.06
RF-501, Triangle, AccGyrRotVec, 9, 0.99, 0.91, 51, 705, 705, 0, 9, 42, 0.00, 0.18, 0.15
RF-501, Triangle, AccGyrRotVec, 10, 1.00, 0.98, 42, 714, 714, 0, 2, 40, 0.00, 0.05, 0.05
RF-501, Triangle, AccGyrRotVec, 11, 1.00, 0.99, 35, 721, 721, 0, 1, 34, 0.00, 0.03, 0.03
RF-501, Triangle, AccGyrRotVec, 12, 1.00, 1.00, 41, 715, 715, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrRotVec, 13, 1.00, 0.99, 60, 696, 696, 0, 1, 59, 0.00, 0.02, 0.02
RF-501, Triangle, AccGyrRotVec, 14, 1.00, 0.98, 48, 708, 708, 0, 2, 46, 0.00, 0.04, 0.04
RF-501, Triangle, AccGyrRotVec, 15, 0.96, 0.83, 70, 686, 683, 3, 24, 46, 0.00, 0.34, 0.26
RF-501, Turn, AccGyrRotVec, 1, 0.99, 0.96, 85, 590, 589, 1, 6, 79, 0.00, 0.07, 0.07
RF-501, Turn, AccGyrRotVec, 2, 0.99, 0.89, 47, 628, 628, 0, 10, 37, 0.00, 0.21, 0.18
RF-501, Turn, AccGyrRotVec, 3, 0.99, 0.94, 64, 611, 611, 0, 8, 56, 0.00, 0.12, 0.11
RF-501, Turn, AccGyrRotVec, 4, 1.00, 0.99, 43, 632, 631, 1, 1, 42, 0.00, 0.02, 0.02
RF-501, Turn, AccGyrRotVec, 5, 0.99, 0.90, 39, 636, 635, 1, 8, 31, 0.00, 0.21, 0.17
RF-501, Turn, AccGyrRotVec, 6, 0.99, 0.91, 51, 624, 624, 0, 9, 42, 0.00, 0.18, 0.15
RF-501, Turn, AccGyrRotVec, 7, 0.99, 0.85, 31, 644, 644, 0, 9, 22, 0.00, 0.29, 0.22
RF-501, Turn, AccGyrRotVec, 8, 0.99, 0.91, 41, 634, 634, 0, 7, 34, 0.00, 0.17, 0.15
RF-501, Turn, AccGyrRotVec, 9, 0.98, 0.87, 50, 625, 624, 1, 13, 37, 0.00, 0.26, 0.21
RF-501, Turn, AccGyrRotVec, 10, 0.99, 0.94, 32, 643, 643, 0, 4, 28, 0.00, 0.12, 0.11
RF-501, Turn, AccGyrRotVec, 11, 1.00, 1.00, 31, 644, 644, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Turn, AccGyrRotVec, 12, 1.00, 0.99, 37, 638, 638, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Turn, AccGyrRotVec, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, AccGyrRotVec, 14, 0.99, 0.94, 58, 617, 617, 0, 7, 51, 0.00, 0.12, 0.11
RF-501, Turn, AccGyrRotVec, 15, 1.00, 0.97, 38, 637, 637, 0, 2, 36, 0.00, 0.05, 0.05
RF-501, Square, AccGyrRotVec, 1, 0.99, 0.94, 63, 753, 753, 0, 8, 55, 0.00, 0.13, 0.11
RF-501, Square, AccGyrRotVec, 2, 1.00, 0.98, 58, 758, 758, 0, 2, 56, 0.00, 0.03, 0.03
RF-501, Square, AccGyrRotVec, 3, 0.99, 0.93, 67, 749, 749, 0, 10, 57, 0.00, 0.15, 0.13
RF-501, Square, AccGyrRotVec, 4, 0.98, 0.86, 39, 777, 775, 2, 11, 28, 0.00, 0.28, 0.22
RF-501, Square, AccGyrRotVec, 5, 0.98, 0.87, 49, 767, 767, 0, 13, 36, 0.00, 0.27, 0.21
RF-501, Square, AccGyrRotVec, 6, 0.98, 0.85, 55, 761, 761, 0, 17, 38, 0.00, 0.31, 0.24
RF-501, Square, AccGyrRotVec, 7, 0.99, 0.92, 48, 768, 768, 0, 8, 40, 0.00, 0.17, 0.14
RF-501, Square, AccGyrRotVec, 8, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVec, 9, 0.99, 0.93, 40, 776, 776, 0, 6, 34, 0.00, 0.15, 0.13
RF-501, Square, AccGyrRotVec, 10, 1.00, 0.95, 42, 774, 774, 0, 4, 38, 0.00, 0.10, 0.09
RF-501, Square, AccGyrRotVec, 11, 1.00, 1.00, 43, 773, 773, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVec, 12, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVec, 13, 1.00, 0.98, 64, 752, 752, 0, 3, 61, 0.00, 0.05, 0.04
RF-501, Square, AccGyrRotVec, 14, 0.99, 0.92, 61, 755, 754, 1, 10, 51, 0.00, 0.16, 0.14
RF-501, Square, AccGyrRotVec, 15, 0.98, 0.90, 73, 743, 743, 0, 15, 58, 0.00, 0.21, 0.17
RF-501, Circle, AccGyrMagField, 1, 0.99, 0.94, 42, 570, 570, 0, 5, 37, 0.00, 0.12, 0.11
RF-501, Circle, AccGyrMagField, 2, 1.00, 0.99, 47, 565, 565, 0, 1, 46, 0.00, 0.02, 0.02
RF-501, Circle, AccGyrMagField, 3, 0.99, 0.94, 59, 553, 553, 0, 7, 52, 0.00, 0.12, 0.11
RF-501, Circle, AccGyrMagField, 4, 0.99, 0.94, 35, 577, 575, 2, 4, 31, 0.00, 0.11, 0.10
RF-501, Circle, AccGyrMagField, 5, 0.99, 0.93, 40, 572, 572, 0, 6, 34, 0.00, 0.15, 0.13
RF-501, Circle, AccGyrMagField, 6, 1.00, 0.98, 45, 567, 567, 0, 2, 43, 0.00, 0.04, 0.04
RF-501, Circle, AccGyrMagField, 7, 1.00, 0.99, 37, 575, 575, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Circle, AccGyrMagField, 8, 0.99, 0.92, 48, 564, 563, 1, 8, 40, 0.00, 0.17, 0.14
RF-501, Circle, AccGyrMagField, 9, 0.98, 0.89, 46, 566, 566, 0, 10, 36, 0.00, 0.22, 0.18
RF-501, Circle, AccGyrMagField, 10, 1.00, 0.97, 39, 573, 573, 0, 2, 37, 0.00, 0.05, 0.05
RF-501, Circle, AccGyrMagField, 11, 1.00, 0.97, 29, 583, 583, 0, 2, 27, 0.00, 0.07, 0.06
RF-501, Circle, AccGyrMagField, 12, 1.00, 0.98, 33, 579, 578, 1, 1, 32, 0.00, 0.03, 0.03
RF-501, Circle, AccGyrMagField, 13, 1.00, 1.00, 32, 580, 579, 1, 0, 32, 0.00, 0.00, 0.00
RF-501, Circle, AccGyrMagField, 14, 1.00, 0.99, 48, 564, 562, 2, 1, 47, 0.00, 0.02, 0.02
RF-501, Circle, AccGyrMagField, 15, 0.99, 0.92, 32, 580, 580, 0, 5, 27, 0.00, 0.16, 0.14
RF-501, Updown, AccGyrMagField, 1, 0.99, 0.96, 40, 512, 511, 1, 3, 37, 0.00, 0.07, 0.07
RF-501, Updown, AccGyrMagField, 2, 1.00, 1.00, 41, 511, 511, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrMagField, 3, 1.00, 1.00, 55, 497, 496, 1, 0, 55, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrMagField, 4, 0.99, 0.94, 26, 526, 526, 0, 3, 23, 0.00, 0.12, 0.10
RF-501, Updown, AccGyrMagField, 5, 0.99, 0.91, 33, 519, 519, 0, 6, 27, 0.00, 0.18, 0.15
RF-501, Updown, AccGyrMagField, 6, 1.00, 1.00, 43, 509, 509, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrMagField, 7, 0.99, 0.93, 30, 522, 521, 1, 4, 26, 0.00, 0.13, 0.12
RF-501, Updown, AccGyrMagField, 8, 1.00, 1.00, 31, 521, 521, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrMagField, 9, 1.00, 1.00, 39, 513, 512, 1, 0, 39, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrMagField, 10, 0.99, 0.93, 28, 524, 524, 0, 4, 24, 0.00, 0.14, 0.13
RF-501, Updown, AccGyrMagField, 11, 1.00, 1.00, 23, 529, 529, 0, 0, 23, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrMagField, 12, 0.99, 0.98, 32, 520, 518, 2, 1, 31, 0.00, 0.03, 0.03
RF-501, Updown, AccGyrMagField, 13, 0.99, 0.95, 28, 524, 524, 0, 3, 25, 0.00, 0.11, 0.10
RF-501, Updown, AccGyrMagField, 14, 0.99, 0.96, 56, 496, 495, 1, 4, 52, 0.00, 0.07, 0.07
RF-501, Updown, AccGyrMagField, 15, 0.99, 0.97, 47, 505, 504, 1, 3, 44, 0.00, 0.06, 0.06
RF-501, Tilt, AccGyrMagField, 1, 1.00, 1.00, 50, 618, 618, 0, 0, 50, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrMagField, 2, 1.00, 0.99, 56, 612, 612, 0, 1, 55, 0.00, 0.02, 0.02
RF-501, Tilt, AccGyrMagField, 3, 1.00, 0.98, 55, 613, 613, 0, 2, 53, 0.00, 0.04, 0.04
RF-501, Tilt, AccGyrMagField, 4, 1.00, 1.00, 55, 613, 613, 0, 0, 55, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrMagField, 5, 0.98, 0.85, 37, 631, 631, 0, 11, 26, 0.00, 0.30, 0.23
RF-501, Tilt, AccGyrMagField, 6, 1.00, 0.97, 45, 623, 623, 0, 3, 42, 0.00, 0.07, 0.06
RF-501, Tilt, AccGyrMagField, 7, 0.99, 0.92, 36, 632, 632, 0, 6, 30, 0.00, 0.17, 0.14
RF-501, Tilt, AccGyrMagField, 8, 0.99, 0.88, 42, 626, 626, 0, 10, 32, 0.00, 0.24, 0.19
RF-501, Tilt, AccGyrMagField, 9, 0.99, 0.92, 46, 622, 621, 1, 7, 39, 0.00, 0.15, 0.13
RF-501, Tilt, AccGyrMagField, 10, 0.99, 0.96, 41, 627, 626, 1, 3, 38, 0.00, 0.07, 0.07
RF-501, Tilt, AccGyrMagField, 11, 1.00, 0.96, 28, 640, 640, 0, 2, 26, 0.00, 0.07, 0.07
RF-501, Tilt, AccGyrMagField, 12, 1.00, 1.00, 41, 627, 627, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrMagField, 13, 1.00, 1.00, 34, 634, 634, 0, 0, 34, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrMagField, 14, 0.99, 0.96, 55, 613, 611, 2, 4, 51, 0.00, 0.07, 0.07
RF-501, Tilt, AccGyrMagField, 15, 0.99, 0.97, 47, 621, 620, 1, 3, 44, 0.00, 0.06, 0.06
RF-501, Triangle, AccGyrMagField, 1, 0.99, 0.92, 45, 711, 711, 0, 7, 38, 0.00, 0.16, 0.13
RF-501, Triangle, AccGyrMagField, 2, 1.00, 1.00, 57, 699, 699, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrMagField, 3, 0.99, 0.93, 61, 695, 695, 0, 9, 52, 0.00, 0.15, 0.13
RF-501, Triangle, AccGyrMagField, 4, 0.99, 0.95, 66, 690, 686, 4, 6, 60, 0.01, 0.09, 0.08
RF-501, Triangle, AccGyrMagField, 5, 0.98, 0.83, 44, 712, 712, 0, 15, 29, 0.00, 0.34, 0.25
RF-501, Triangle, AccGyrMagField, 6, 1.00, 0.99, 43, 713, 712, 1, 1, 42, 0.00, 0.02, 0.02
RF-501, Triangle, AccGyrMagField, 7, 0.99, 0.89, 44, 712, 712, 0, 10, 34, 0.00, 0.23, 0.19
RF-501, Triangle, AccGyrMagField, 8, 1.00, 0.98, 49, 707, 706, 1, 2, 47, 0.00, 0.04, 0.04
RF-501, Triangle, AccGyrMagField, 9, 0.99, 0.93, 51, 705, 705, 0, 7, 44, 0.00, 0.14, 0.12
RF-501, Triangle, AccGyrMagField, 10, 1.00, 0.99, 42, 714, 714, 0, 1, 41, 0.00, 0.02, 0.02
RF-501, Triangle, AccGyrMagField, 11, 1.00, 1.00, 35, 721, 721, 0, 0, 35, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrMagField, 12, 1.00, 0.99, 41, 715, 713, 2, 1, 40, 0.00, 0.02, 0.02
RF-501, Triangle, AccGyrMagField, 13, 1.00, 1.00, 60, 696, 696, 0, 0, 60, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrMagField, 14, 0.99, 0.92, 48, 708, 708, 0, 8, 40, 0.00, 0.17, 0.14
RF-501, Triangle, AccGyrMagField, 15, 0.99, 0.96, 70, 686, 684, 2, 6, 64, 0.00, 0.09, 0.08
RF-501, Turn, AccGyrMagField, 1, 0.99, 0.98, 85, 590, 590, 0, 4, 81, 0.00, 0.05, 0.04
RF-501, Turn, AccGyrMagField, 2, 0.99, 0.96, 47, 628, 628, 0, 4, 43, 0.00, 0.09, 0.08
RF-501, Turn, AccGyrMagField, 3, 1.00, 0.98, 64, 611, 611, 0, 3, 61, 0.00, 0.05, 0.04
RF-501, Turn, AccGyrMagField, 4, 1.00, 0.98, 43, 632, 632, 0, 2, 41, 0.00, 0.05, 0.04
RF-501, Turn, AccGyrMagField, 5, 0.99, 0.92, 39, 636, 636, 0, 6, 33, 0.00, 0.15, 0.13
RF-501, Turn, AccGyrMagField, 6, 1.00, 0.97, 51, 624, 624, 0, 3, 48, 0.00, 0.06, 0.06
RF-501, Turn, AccGyrMagField, 7, 0.99, 0.89, 31, 644, 644, 0, 7, 24, 0.00, 0.23, 0.18
RF-501, Turn, AccGyrMagField, 8, 0.99, 0.93, 41, 634, 634, 0, 6, 35, 0.00, 0.15, 0.13
RF-501, Turn, AccGyrMagField, 9, 0.99, 0.94, 50, 625, 625, 0, 6, 44, 0.00, 0.12, 0.11
RF-501, Turn, AccGyrMagField, 10, 1.00, 0.97, 32, 643, 643, 0, 2, 30, 0.00, 0.06, 0.06
RF-501, Turn, AccGyrMagField, 11, 1.00, 0.98, 31, 644, 644, 0, 1, 30, 0.00, 0.03, 0.03
RF-501, Turn, AccGyrMagField, 12, 1.00, 0.96, 37, 638, 638, 0, 3, 34, 0.00, 0.08, 0.07
RF-501, Turn, AccGyrMagField, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, AccGyrMagField, 14, 0.99, 0.96, 58, 617, 617, 0, 5, 53, 0.00, 0.09, 0.08
RF-501, Turn, AccGyrMagField, 15, 1.00, 0.97, 38, 637, 637, 0, 2, 36, 0.00, 0.05, 0.05
RF-501, Square, AccGyrMagField, 1, 0.99, 0.95, 63, 753, 753, 0, 6, 57, 0.00, 0.10, 0.09
RF-501, Square, AccGyrMagField, 2, 1.00, 1.00, 58, 758, 758, 0, 0, 58, 0.00, 0.00, 0.00
RF-501, Square, AccGyrMagField, 3, 1.00, 0.98, 67, 749, 749, 0, 3, 64, 0.00, 0.04, 0.04
RF-501, Square, AccGyrMagField, 4, 1.00, 0.97, 39, 777, 777, 0, 2, 37, 0.00, 0.05, 0.05
RF-501, Square, AccGyrMagField, 5, 0.99, 0.89, 49, 767, 767, 0, 11, 38, 0.00, 0.22, 0.18
RF-501, Square, AccGyrMagField, 6, 1.00, 0.98, 55, 761, 761, 0, 2, 53, 0.00, 0.04, 0.04
RF-501, Square, AccGyrMagField, 7, 0.98, 0.85, 48, 768, 768, 0, 14, 34, 0.00, 0.29, 0.23
RF-501, Square, AccGyrMagField, 8, 1.00, 0.99, 57, 759, 759, 0, 1, 56, 0.00, 0.02, 0.02
RF-501, Square, AccGyrMagField, 9, 0.99, 0.94, 40, 776, 776, 0, 5, 35, 0.00, 0.12, 0.11
RF-501, Square, AccGyrMagField, 10, 1.00, 0.95, 42, 774, 774, 0, 4, 38, 0.00, 0.10, 0.09
RF-501, Square, AccGyrMagField, 11, 1.00, 1.00, 43, 773, 773, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Square, AccGyrMagField, 12, 1.00, 0.99, 57, 759, 759, 0, 1, 56, 0.00, 0.02, 0.02
RF-501, Square, AccGyrMagField, 13, 1.00, 1.00, 64, 752, 752, 0, 0, 64, 0.00, 0.00, 0.00
RF-501, Square, AccGyrMagField, 14, 0.99, 0.91, 61, 755, 754, 1, 11, 50, 0.00, 0.18, 0.15
RF-501, Square, AccGyrMagField, 15, 0.98, 0.92, 73, 743, 742, 1, 12, 61, 0.00, 0.16, 0.14
RF-501, Circle, GyrRotVecMagField, 1, 1.00, 0.96, 42, 570, 570, 0, 3, 39, 0.00, 0.07, 0.07
RF-501, Circle, GyrRotVecMagField, 2, 1.00, 0.98, 47, 565, 565, 0, 2, 45, 0.00, 0.04, 0.04
RF-501, Circle, GyrRotVecMagField, 3, 1.00, 0.98, 59, 553, 552, 1, 2, 57, 0.00, 0.03, 0.03
RF-501, Circle, GyrRotVecMagField, 4, 1.00, 0.97, 35, 577, 576, 1, 2, 33, 0.00, 0.06, 0.05
RF-501, Circle, GyrRotVecMagField, 5, 1.00, 0.96, 40, 572, 572, 0, 3, 37, 0.00, 0.07, 0.07
RF-501, Circle, GyrRotVecMagField, 6, 1.00, 1.00, 45, 567, 567, 0, 0, 45, 0.00, 0.00, 0.00
RF-501, Circle, GyrRotVecMagField, 7, 1.00, 1.00, 37, 575, 575, 0, 0, 37, 0.00, 0.00, 0.00
RF-501, Circle, GyrRotVecMagField, 8, 0.98, 0.91, 48, 564, 561, 3, 8, 40, 0.01, 0.17, 0.14
RF-501, Circle, GyrRotVecMagField, 9, 0.99, 0.91, 46, 566, 566, 0, 8, 38, 0.00, 0.17, 0.15
RF-501, Circle, GyrRotVecMagField, 10, 1.00, 0.97, 39, 573, 573, 0, 2, 37, 0.00, 0.05, 0.05
RF-501, Circle, GyrRotVecMagField, 11, 1.00, 0.95, 29, 583, 583, 0, 3, 26, 0.00, 0.10, 0.09
RF-501, Circle, GyrRotVecMagField, 12, 1.00, 1.00, 33, 579, 578, 1, 0, 33, 0.00, 0.00, 0.00
RF-501, Circle, GyrRotVecMagField, 13, 1.00, 1.00, 32, 580, 580, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Circle, GyrRotVecMagField, 14, 1.00, 0.97, 48, 564, 564, 0, 3, 45, 0.00, 0.06, 0.06
RF-501, Circle, GyrRotVecMagField, 15, 0.99, 0.94, 32, 580, 580, 0, 4, 28, 0.00, 0.12, 0.11
RF-501, Updown, GyrRotVecMagField, 1, 1.00, 0.99, 40, 512, 512, 0, 1, 39, 0.00, 0.03, 0.02
RF-501, Updown, GyrRotVecMagField, 2, 1.00, 0.98, 41, 511, 511, 0, 2, 39, 0.00, 0.05, 0.05
RF-501, Updown, GyrRotVecMagField, 3, 1.00, 1.00, 55, 497, 496, 1, 0, 55, 0.00, 0.00, 0.00
RF-501, Updown, GyrRotVecMagField, 4, 0.99, 0.92, 26, 526, 526, 0, 4, 22, 0.00, 0.15, 0.13
RF-501, Updown, GyrRotVecMagField, 5, 0.99, 0.94, 33, 519, 519, 0, 4, 29, 0.00, 0.12, 0.11
RF-501, Updown, GyrRotVecMagField, 6, 0.99, 0.97, 43, 509, 509, 0, 3, 40, 0.00, 0.07, 0.07
RF-501, Updown, GyrRotVecMagField, 7, 1.00, 0.97, 30, 522, 522, 0, 2, 28, 0.00, 0.07, 0.06
RF-501, Updown, GyrRotVecMagField, 8, 1.00, 0.98, 31, 521, 521, 0, 1, 30, 0.00, 0.03, 0.03
RF-501, Updown, GyrRotVecMagField, 9, 1.00, 1.00, 39, 513, 512, 1, 0, 39, 0.00, 0.00, 0.00
RF-501, Updown, GyrRotVecMagField, 10, 0.99, 0.95, 28, 524, 524, 0, 3, 25, 0.00, 0.11, 0.10
RF-501, Updown, GyrRotVecMagField, 11, 1.00, 1.00, 23, 529, 529, 0, 0, 23, 0.00, 0.00, 0.00
RF-501, Updown, GyrRotVecMagField, 12, 1.00, 1.00, 32, 520, 520, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Updown, GyrRotVecMagField, 13, 1.00, 0.98, 28, 524, 524, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Updown, GyrRotVecMagField, 14, 0.98, 0.91, 56, 496, 495, 1, 10, 46, 0.00, 0.18, 0.15
RF-501, Updown, GyrRotVecMagField, 15, 0.98, 0.89, 47, 505, 505, 0, 10, 37, 0.00, 0.21, 0.18
RF-501, Tilt, GyrRotVecMagField, 1, 1.00, 1.00, 50, 618, 617, 1, 0, 50, 0.00, 0.00, 0.00
RF-501, Tilt, GyrRotVecMagField, 2, 1.00, 0.99, 56, 612, 612, 0, 1, 55, 0.00, 0.02, 0.02
