ALGORITHM, GESTURE, # OF SELECTED SENSORS, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Triangle, GyrRotVec, 5, 0.98, 0.92, 13, 214, 212, 2, 2, 11, 0.01, 0.15, 0.13
RF-501, Triangle, GyrRotVec, 6, 1.00, 1.00, 13, 214, 213, 1, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVec, 7, 0.99, 0.94, 18, 209, 209, 0, 2, 16, 0.00, 0.11, 0.10
RF-501, Triangle, GyrRotVec, 8, 1.00, 0.96, 14, 213, 213, 0, 1, 13, 0.00, 0.07, 0.07
RF-501, Triangle, GyrRotVec, 9, 0.98, 0.88, 17, 210, 210, 0, 4, 13, 0.00, 0.24, 0.19
RF-501, Triangle, GyrRotVec, 10, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVec, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVec, 12, 1.00, 1.00, 10, 217, 216, 1, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVec, 13, 1.00, 1.00, 21, 206, 206, 0, 0, 21, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVec, 14, 1.00, 1.00, 9, 218, 218, 0, 0, 9, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVec, 15, 0.97, 0.82, 14, 213, 211, 2, 5, 9, 0.01, 0.36, 0.26
RF-501, Turn, GyrRotVec, 1, 0.99, 0.99, 35, 168, 166, 2, 0, 35, 0.01, 0.00, 0.01
RF-501, Turn, GyrRotVec, 2, 0.98, 0.87, 12, 191, 189, 2, 3, 9, 0.01, 0.25, 0.20
RF-501, Turn, GyrRotVec, 3, 0.96, 0.88, 19, 184, 179, 5, 4, 15, 0.03, 0.21, 0.18
RF-501, Turn, GyrRotVec, 4, 1.00, 1.00, 15, 188, 188, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Turn, GyrRotVec, 5, 1.00, 1.00, 12, 191, 190, 1, 0, 12, 0.01, 0.00, 0.01
RF-501, Turn, GyrRotVec, 6, 0.96, 0.86, 16, 187, 182, 5, 4, 12, 0.03, 0.25, 0.20
RF-501, Turn, GyrRotVec, 7, 1.00, 0.94, 9, 194, 194, 0, 1, 8, 0.00, 0.11, 0.10
RF-501, Turn, GyrRotVec, 8, 0.99, 0.95, 10, 193, 192, 1, 1, 9, 0.01, 0.10, 0.09
RF-501, Turn, GyrRotVec, 9, 0.98, 0.87, 8, 195, 192, 3, 2, 6, 0.02, 0.25, 0.20
RF-501, Turn, GyrRotVec, 10, 0.99, 0.86, 7, 196, 196, 0, 2, 5, 0.00, 0.29, 0.22
RF-501, Turn, GyrRotVec, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, GyrRotVec, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, GyrRotVec, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, GyrRotVec, 14, 0.99, 0.95, 19, 184, 184, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Turn, GyrRotVec, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, GyrRotVec, 1, 0.97, 0.90, 16, 229, 225, 4, 3, 13, 0.02, 0.19, 0.16
RF-501, Square, GyrRotVec, 2, 1.00, 1.00, 24, 221, 221, 0, 0, 24, 0.00, 0.00, 0.00
RF-501, Square, GyrRotVec, 3, 0.99, 0.97, 16, 229, 228, 1, 1, 15, 0.00, 0.06, 0.06
RF-501, Square, GyrRotVec, 4, 0.98, 0.87, 15, 230, 230, 0, 4, 11, 0.00, 0.27, 0.21
RF-501, Square, GyrRotVec, 5, 0.99, 0.92, 13, 232, 232, 0, 2, 11, 0.00, 0.15, 0.13
RF-501, Square, GyrRotVec, 6, 0.98, 0.89, 15, 230, 227, 3, 3, 12, 0.01, 0.20, 0.17
RF-501, Square, GyrRotVec, 7, 0.96, 0.81, 17, 228, 224, 4, 6, 11, 0.02, 0.35, 0.26
RF-501, Square, GyrRotVec, 8, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, GyrRotVec, 9, 0.99, 0.96, 12, 233, 232, 1, 1, 11, 0.00, 0.08, 0.08
RF-501, Square, GyrRotVec, 10, 1.00, 1.00, 11, 234, 234, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Square, GyrRotVec, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, GyrRotVec, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, GyrRotVec, 13, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, GyrRotVec, 14, 0.99, 0.96, 13, 232, 230, 2, 1, 12, 0.01, 0.08, 0.07
RF-501, Square, GyrRotVec, 15, 0.98, 0.90, 21, 224, 224, 0, 4, 17, 0.00, 0.19, 0.16
RF-501, Circle, GyrMagField, 1, 0.99, 0.97, 15, 169, 169, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Circle, GyrMagField, 2, 0.99, 0.95, 19, 165, 165, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Circle, GyrMagField, 3, 0.97, 0.91, 17, 167, 165, 2, 3, 14, 0.01, 0.18, 0.15
RF-501, Circle, GyrMagField, 4, 0.99, 0.95, 11, 173, 173, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Circle, GyrMagField, 5, 1.00, 1.00, 12, 172, 172, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Circle, GyrMagField, 6, 0.98, 0.91, 16, 168, 168, 0, 3, 13, 0.00, 0.19, 0.16
RF-501, Circle, GyrMagField, 7, 0.99, 0.96, 14, 170, 170, 0, 1, 13, 0.00, 0.07, 0.07
RF-501, Circle, GyrMagField, 8, 0.99, 0.99, 9, 175, 173, 2, 0, 9, 0.01, 0.00, 0.01
RF-501, Circle, GyrMagField, 9, 0.95, 0.81, 17, 167, 163, 4, 6, 11, 0.02, 0.35, 0.27
RF-501, Circle, GyrMagField, 10, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, GyrMagField, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, GyrMagField, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, GyrMagField, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, GyrMagField, 14, 0.99, 0.97, 16, 168, 167, 1, 1, 15, 0.01, 0.06, 0.06
RF-501, Circle, GyrMagField, 15, 0.99, 0.95, 11, 173, 173, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Updown, GyrMagField, 1, 0.99, 0.96, 14, 152, 152, 0, 1, 13, 0.00, 0.07, 0.07
RF-501, Updown, GyrMagField, 2, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, GyrMagField, 3, 0.99, 1.00, 15, 151, 150, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Updown, GyrMagField, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, GyrMagField, 5, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, GyrMagField, 6, 0.99, 0.96, 13, 153, 153, 0, 1, 12, 0.00, 0.08, 0.07
RF-501, Updown, GyrMagField, 7, 0.99, 0.92, 6, 160, 160, 0, 1, 5, 0.00, 0.17, 0.14
RF-501, Updown, GyrMagField, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, GyrMagField, 9, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, GyrMagField, 10, 0.99, 0.95, 10, 156, 156, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Updown, GyrMagField, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, GyrMagField, 12, 0.99, 0.90, 5, 161, 160, 1, 1, 4, 0.01, 0.20, 0.17
RF-501, Updown, GyrMagField, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, GyrMagField, 14, 0.99, 0.97, 15, 151, 151, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Updown, GyrMagField, 15, 0.98, 0.92, 19, 147, 147, 0, 3, 16, 0.00, 0.16, 0.14
RF-501, Tilt, GyrMagField, 1, 0.99, 0.94, 16, 185, 185, 0, 2, 14, 0.00, 0.12, 0.11
RF-501, Tilt, GyrMagField, 2, 1.00, 1.00, 25, 176, 175, 1, 0, 25, 0.01, 0.00, 0.01
RF-501, Tilt, GyrMagField, 3, 1.00, 0.97, 16, 185, 185, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Tilt, GyrMagField, 4, 1.00, 1.00, 18, 183, 183, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Tilt, GyrMagField, 5, 0.99, 0.99, 7, 194, 192, 2, 0, 7, 0.01, 0.00, 0.01
RF-501, Tilt, GyrMagField, 6, 1.00, 1.00, 10, 191, 190, 1, 0, 10, 0.01, 0.00, 0.01
RF-501, Tilt, GyrMagField, 7, 1.00, 0.96, 12, 189, 189, 0, 1, 11, 0.00, 0.08, 0.08
RF-501, Tilt, GyrMagField, 8, 0.99, 0.96, 16, 185, 183, 2, 1, 15, 0.01, 0.06, 0.06
RF-501, Tilt, GyrMagField, 9, 0.98, 0.93, 9, 192, 188, 4, 1, 8, 0.02, 0.11, 0.10
RF-501, Tilt, GyrMagField, 10, 1.00, 1.00, 8, 193, 193, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Tilt, GyrMagField, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, GyrMagField, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, GyrMagField, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, GyrMagField, 14, 1.00, 1.00, 17, 184, 183, 1, 0, 17, 0.01, 0.00, 0.01
RF-501, Tilt, GyrMagField, 15, 1.00, 1.00, 17, 184, 184, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Triangle, GyrMagField, 1, 1.00, 1.00, 15, 212, 212, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Triangle, GyrMagField, 2, 1.00, 0.98, 26, 201, 201, 0, 1, 25, 0.00, 0.04, 0.04
RF-501, Triangle, GyrMagField, 3, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, GyrMagField, 4, 0.97, 0.99, 18, 209, 203, 6, 0, 18, 0.03, 0.00, 0.03
RF-501, Triangle, GyrMagField, 5, 0.99, 0.88, 13, 214, 214, 0, 3, 10, 0.00, 0.23, 0.19
RF-501, Triangle, GyrMagField, 6, 0.99, 0.96, 13, 214, 213, 1, 1, 12, 0.00, 0.08, 0.07
RF-501, Triangle, GyrMagField, 7, 1.00, 1.00, 18, 209, 209, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Triangle, GyrMagField, 8, 1.00, 1.00, 14, 213, 212, 1, 0, 14, 0.00, 0.00, 0.00
RF-501, Triangle, GyrMagField, 9, 1.00, 0.97, 17, 210, 210, 0, 1, 16, 0.00, 0.06, 0.06
RF-501, Triangle, GyrMagField, 10, 1.00, 0.97, 16, 211, 211, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Triangle, GyrMagField, 11, 1.00, 0.93, 7, 220, 220, 0, 1, 6, 0.00, 0.14, 0.13
RF-501, Triangle, GyrMagField, 12, 1.00, 1.00, 10, 217, 216, 1, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, GyrMagField, 13, 1.00, 0.98, 21, 206, 206, 0, 1, 20, 0.00, 0.05, 0.05
RF-501, Triangle, GyrMagField, 14, 0.99, 0.89, 9, 218, 218, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Triangle, GyrMagField, 15, 0.98, 0.86, 14, 213, 213, 0, 4, 10, 0.00, 0.29, 0.22
RF-501, Turn, GyrMagField, 1, 0.99, 0.97, 35, 168, 167, 1, 2, 33, 0.01, 0.06, 0.05
RF-501, Turn, GyrMagField, 2, 0.99, 0.95, 12, 191, 189, 2, 1, 11, 0.01, 0.08, 0.08
RF-501, Turn, GyrMagField, 3, 0.99, 0.97, 19, 184, 183, 1, 1, 18, 0.01, 0.05, 0.05
RF-501, Turn, GyrMagField, 4, 1.00, 1.00, 15, 188, 187, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Turn, GyrMagField, 5, 1.00, 0.96, 12, 191, 191, 0, 1, 11, 0.00, 0.08, 0.08
RF-501, Turn, GyrMagField, 6, 0.99, 0.97, 16, 187, 186, 1, 1, 15, 0.01, 0.06, 0.06
RF-501, Turn, GyrMagField, 7, 1.00, 0.94, 9, 194, 194, 0, 1, 8, 0.00, 0.11, 0.10
RF-501, Turn, GyrMagField, 8, 1.00, 0.95, 10, 193, 193, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Turn, GyrMagField, 9, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, GyrMagField, 10, 1.00, 1.00, 7, 196, 195, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, GyrMagField, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, GyrMagField, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, GyrMagField, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, GyrMagField, 14, 0.99, 0.97, 19, 184, 183, 1, 1, 18, 0.01, 0.05, 0.05
RF-501, Turn, GyrMagField, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, GyrMagField, 1, 0.98, 0.88, 16, 229, 229, 0, 4, 12, 0.00, 0.25, 0.20
RF-501, Square, GyrMagField, 2, 1.00, 1.00, 24, 221, 221, 0, 0, 24, 0.00, 0.00, 0.00
RF-501, Square, GyrMagField, 3, 0.99, 1.00, 16, 229, 227, 2, 0, 16, 0.01, 0.00, 0.01
RF-501, Square, GyrMagField, 4, 0.99, 0.90, 15, 230, 230, 0, 3, 12, 0.00, 0.20, 0.17
RF-501, Square, GyrMagField, 5, 1.00, 1.00, 13, 232, 232, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Square, GyrMagField, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, GyrMagField, 7, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, GyrMagField, 8, 1.00, 1.00, 20, 225, 224, 1, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, GyrMagField, 9, 1.00, 0.96, 12, 233, 233, 0, 1, 11, 0.00, 0.08, 0.08
RF-501, Square, GyrMagField, 10, 1.00, 1.00, 11, 234, 234, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Square, GyrMagField, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, GyrMagField, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, GyrMagField, 13, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, GyrMagField, 14, 0.98, 0.91, 13, 232, 228, 4, 2, 11, 0.02, 0.15, 0.14
RF-501, Square, GyrMagField, 15, 0.98, 0.95, 21, 224, 222, 2, 2, 19, 0.01, 0.10, 0.09
RF-501, Circle, RotVecMagField, 1, 0.98, 0.90, 15, 169, 169, 0, 3, 12, 0.00, 0.20, 0.17
RF-501, Circle, RotVecMagField, 2, 0.98, 0.92, 19, 165, 165, 0, 3, 16, 0.00, 0.16, 0.14
RF-501, Circle, RotVecMagField, 3, 0.97, 0.93, 17, 167, 164, 3, 2, 15, 0.02, 0.12, 0.11
RF-501, Circle, RotVecMagField, 4, 0.99, 0.99, 11, 173, 171, 2, 0, 11, 0.01, 0.00, 0.01
RF-501, Circle, RotVecMagField, 5, 0.99, 0.99, 12, 172, 170, 2, 0, 12, 0.01, 0.00, 0.01
RF-501, Circle, RotVecMagField, 6, 1.00, 1.00, 16, 168, 168, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Circle, RotVecMagField, 7, 0.98, 0.89, 14, 170, 169, 1, 3, 11, 0.01, 0.21, 0.18
RF-501, Circle, RotVecMagField, 8, 0.98, 0.99, 9, 175, 172, 3, 0, 9, 0.02, 0.00, 0.02
RF-501, Circle, RotVecMagField, 9, 0.95, 0.79, 17, 167, 164, 3, 7, 10, 0.02, 0.41, 0.30
RF-501, Circle, RotVecMagField, 10, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, RotVecMagField, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, RotVecMagField, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, RotVecMagField, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, RotVecMagField, 14, 0.99, 0.97, 16, 168, 168, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Circle, RotVecMagField, 15, 0.98, 0.99, 11, 173, 170, 3, 0, 11, 0.02, 0.00, 0.02
RF-501, Updown, RotVecMagField, 1, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 2, 0.99, 0.97, 15, 151, 151, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Updown, RotVecMagField, 3, 0.98, 0.90, 15, 151, 150, 1, 3, 12, 0.01, 0.20, 0.17
RF-501, Updown, RotVecMagField, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 5, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 6, 0.99, 0.96, 13, 153, 153, 0, 1, 12, 0.00, 0.08, 0.07
RF-501, Updown, RotVecMagField, 7, 1.00, 1.00, 6, 160, 160, 0, 0, 6, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 9, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 10, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 12, 1.00, 1.00, 5, 161, 161, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 14, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, RotVecMagField, 15, 0.99, 0.95, 19, 147, 147, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Tilt, RotVecMagField, 1, 1.00, 1.00, 16, 185, 184, 1, 0, 16, 0.01, 0.00, 0.01
RF-501, Tilt, RotVecMagField, 2, 1.00, 1.00, 25, 176, 175, 1, 0, 25, 0.01, 0.00, 0.01
RF-501, Tilt, RotVecMagField, 3, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, RotVecMagField, 4, 1.00, 1.00, 18, 183, 183, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Tilt, RotVecMagField, 5, 1.00, 1.00, 7, 194, 193, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Tilt, RotVecMagField, 6, 1.00, 0.95, 10, 191, 191, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Tilt, RotVecMagField, 7, 1.00, 0.96, 12, 189, 189, 0, 1, 11, 0.00, 0.08, 0.08
RF-501, Tilt, RotVecMagField, 8, 0.97, 0.93, 16, 185, 181, 4, 2, 14, 0.02, 0.12, 0.11
RF-501, Tilt, RotVecMagField, 9, 0.98, 0.94, 9, 192, 189, 3, 1, 8, 0.02, 0.11, 0.10
RF-501, Tilt, RotVecMagField, 10, 1.00, 1.00, 8, 193, 193, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Tilt, RotVecMagField, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, RotVecMagField, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, RotVecMagField, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, RotVecMagField, 14, 1.00, 1.00, 17, 184, 183, 1, 0, 17, 0.01, 0.00, 0.01
RF-501, Tilt, RotVecMagField, 15, 1.00, 1.00, 17, 184, 184, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Triangle, RotVecMagField, 1, 1.00, 1.00, 15, 212, 211, 1, 0, 15, 0.00, 0.00, 0.00
RF-501, Triangle, RotVecMagField, 2, 1.00, 1.00, 26, 201, 201, 0, 0, 26, 0.00, 0.00, 0.00
RF-501, Triangle, RotVecMagField, 3, 1.00, 0.97, 16, 211, 211, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Triangle, RotVecMagField, 4, 0.99, 0.99, 18, 209, 206, 3, 0, 18, 0.01, 0.00, 0.01
RF-501, Triangle, RotVecMagField, 5, 0.99, 0.96, 13, 214, 213, 1, 1, 12, 0.00, 0.08, 0.07
RF-501, Triangle, RotVecMagField, 6, 1.00, 1.00, 13, 214, 214, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, RotVecMagField, 7, 1.00, 1.00, 18, 209, 209, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Triangle, RotVecMagField, 8, 1.00, 1.00, 14, 213, 213, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Triangle, RotVecMagField, 9, 0.99, 0.94, 17, 210, 210, 0, 2, 15, 0.00, 0.12, 0.11
RF-501, Triangle, RotVecMagField, 10, 0.99, 0.91, 16, 211, 211, 0, 3, 13, 0.00, 0.19, 0.16
RF-501, Triangle, RotVecMagField, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, RotVecMagField, 12, 1.00, 1.00, 10, 217, 217, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, RotVecMagField, 13, 1.00, 0.98, 21, 206, 206, 0, 1, 20, 0.00, 0.05, 0.05
RF-501, Triangle, RotVecMagField, 14, 0.99, 0.94, 9, 218, 216, 2, 1, 8, 0.01, 0.11, 0.10
RF-501, Triangle, RotVecMagField, 15, 0.99, 0.89, 14, 213, 213, 0, 3, 11, 0.00, 0.21, 0.18
RF-501, Turn, RotVecMagField, 1, 0.99, 0.98, 35, 168, 167, 1, 1, 34, 0.01, 0.03, 0.03
RF-501, Turn, RotVecMagField, 2, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, RotVecMagField, 3, 0.99, 0.97, 19, 184, 182, 2, 1, 18, 0.01, 0.05, 0.05
RF-501, Turn, RotVecMagField, 4, 1.00, 1.00, 15, 188, 188, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Turn, RotVecMagField, 5, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, RotVecMagField, 6, 1.00, 1.00, 16, 187, 187, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Turn, RotVecMagField, 7, 0.99, 0.89, 9, 194, 194, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Turn, RotVecMagField, 8, 1.00, 1.00, 10, 193, 193, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Turn, RotVecMagField, 9, 1.00, 1.00, 8, 195, 194, 1, 0, 8, 0.01, 0.00, 0.01
RF-501, Turn, RotVecMagField, 10, 0.99, 0.99, 7, 196, 194, 2, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, RotVecMagField, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, RotVecMagField, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, RotVecMagField, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, RotVecMagField, 14, 1.00, 0.97, 19, 184, 184, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Turn, RotVecMagField, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, RotVecMagField, 1, 0.97, 0.84, 16, 229, 226, 3, 5, 11, 0.01, 0.31, 0.24
RF-501, Square, RotVecMagField, 2, 1.00, 1.00, 24, 221, 221, 0, 0, 24, 0.00, 0.00, 0.00
RF-501, Square, RotVecMagField, 3, 1.00, 0.97, 16, 229, 229, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Square, RotVecMagField, 4, 0.98, 0.83, 15, 230, 230, 0, 5, 10, 0.00, 0.33, 0.25
RF-501, Square, RotVecMagField, 5, 0.98, 0.96, 13, 232, 229, 3, 1, 12, 0.01, 0.08, 0.07
RF-501, Square, RotVecMagField, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, RotVecMagField, 7, 0.96, 0.84, 17, 228, 223, 5, 5, 12, 0.02, 0.29, 0.23
RF-501, Square, RotVecMagField, 8, 1.00, 1.00, 20, 225, 224, 1, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, RotVecMagField, 9, 0.99, 0.95, 12, 233, 231, 2, 1, 11, 0.01, 0.08, 0.08
RF-501, Square, RotVecMagField, 10, 1.00, 1.00, 11, 234, 234, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Square, RotVecMagField, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, RotVecMagField, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, RotVecMagField, 13, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, RotVecMagField, 14, 0.99, 0.92, 13, 232, 232, 0, 2, 11, 0.00, 0.15, 0.13
RF-501, Square, RotVecMagField, 15, 0.98, 0.92, 21, 224, 221, 3, 3, 18, 0.01, 0.14, 0.13
